date,close,high,low,open,volume
2017-10-10 12:45:00+00:00,155.97,155.97,155.93,155.94,11920.0
2017-10-10 13:00:00+00:00,156.08,156.12,156.06,156.1,25880.0
2017-10-10 13:15:00+00:00,155.91,155.96,155.9,155.95,13133.0
2017-10-10 13:30:00+00:00,156.02,156.04,155.99,156.01,14280.0
2017-10-10 13:45:00+00:00,156.02,156.04,155.99,156.01,14280.0
2017-10-10 14:00:00+00:00,155.77,155.77,155.72,155.72,14367.0
2017-10-10 14:15:00+00:00,155.76000000000005,155.78,155.75,155.75,15390.0
2017-10-10 14:30:00+00:00,155.82,155.87,155.82,155.82000000000005,22887.0
2017-10-10 14:45:00+00:00,155.79,155.81,155.77,155.79,19690.0
2017-10-10 15:00:00+00:00,155.82000000000005,155.9,155.82,155.91,33586.0
2017-10-10 15:15:00+00:00,155.66,155.71,155.66,155.68,24916.0
2017-10-10 15:30:00+00:00,155.73000000000005,155.74,155.69,155.70000000000005,37497.0
2017-10-10 15:45:00+00:00,155.89,155.92,155.78,155.84,222521.0
2017-10-11 09:30:00+00:00,156.0,156.01000000000005,155.93,155.95,26020.0
2017-10-11 09:45:00+00:00,156.22,156.28,156.08,156.25,97156.0
2017-10-11 10:00:00+00:00,156.86,156.97,156.85000000000005,156.91,93438.0
2017-10-11 10:15:00+00:00,156.77,156.87,156.75,156.83,41711.0
2017-10-11 10:30:00+00:00,156.65,156.66,156.55,156.56,36275.0
2017-10-11 10:45:00+00:00,156.74,156.75,156.71,156.71,32682.0
2017-10-11 11:00:00+00:00,156.78,156.81,156.77,156.81,34470.0
2017-10-11 11:15:00+00:00,156.59,156.63,156.57000000000005,156.60000000000005,32247.0
2017-10-11 11:30:00+00:00,156.56,156.63,156.57,156.64,18612.0
2017-10-11 11:45:00+00:00,156.66,156.67000000000004,156.62,156.66,21420.0
2017-10-11 12:00:00+00:00,156.59,156.63,156.57000000000005,156.62,15078.0
2017-10-11 12:15:00+00:00,156.72,156.72,156.65,156.67000000000004,23106.0
2017-10-11 12:30:00+00:00,156.75,156.77,156.71,156.73000000000005,72284.0
2017-10-11 12:45:00+00:00,156.68,156.73,156.62,156.65,63975.0
2017-10-11 13:00:00+00:00,156.73000000000005,156.81,156.72,156.76000000000005,19015.0
2017-10-11 13:15:00+00:00,156.61,156.62,156.53,156.55,39335.0
2017-10-11 13:30:00+00:00,156.48000000000005,156.5,156.47,156.47,20770.0
2017-10-11 13:45:00+00:00,156.45000000000005,156.53,156.44,156.5,24224.0
2017-10-11 14:00:00+00:00,156.58,156.59,156.55,156.56,16245.0
2017-10-11 14:15:00+00:00,156.54,156.55,156.48,156.47,26232.0
2017-10-11 14:30:00+00:00,156.49,156.54,156.47,156.52,11751.0
2017-10-11 14:45:00+00:00,156.5,156.57000000000005,156.51,156.57,22593.0
2017-10-11 15:00:00+00:00,156.54000000000005,156.57000000000005,156.54,156.56,21069.0
2017-10-11 15:15:00+00:00,156.55,156.54000000000005,156.48,156.48,33017.0
2017-10-11 15:30:00+00:00,156.5,156.53,156.49,156.49,28973.0
2017-10-11 15:45:00+00:00,156.53,156.67,156.5,156.62,292601.0
2017-10-12 09:30:00+00:00,156.72,156.74,156.62,156.68,34310.0
2017-10-12 09:45:00+00:00,156.88,156.97,156.79000000000005,156.93,135855.0
2017-10-12 10:00:00+00:00,156.77,156.85,156.75,156.83,37901.0
2017-10-12 10:15:00+00:00,156.74,156.79,156.72,156.74,33719.0
2017-10-12 10:30:00+00:00,156.66,156.7,156.64,156.67000000000004,32659.0
2017-10-12 10:45:00+00:00,156.82,156.84,156.8,156.84,29611.0
2017-10-12 11:00:00+00:00,156.9,156.94,156.89,156.91,30453.0
2017-10-12 11:15:00+00:00,156.88,156.9,156.85000000000005,156.89,13812.0
2017-10-12 11:30:00+00:00,156.92,156.91,156.87,156.89,12842.0
2017-10-12 11:45:00+00:00,156.89,156.91,156.86,156.87,24982.0
2017-10-12 12:00:00+00:00,157.09,157.11,157.06,157.06,15392.0
2017-10-12 12:15:00+00:00,157.03,157.09,157.02,157.08,13925.0
2017-10-12 12:30:00+00:00,156.89,156.92000000000004,156.9,156.93,4836.0
2017-10-12 12:45:00+00:00,156.76000000000005,156.82,156.75,156.81,40760.0
2017-10-12 13:00:00+00:00,156.81,156.84,156.81,156.83,5955.0
2017-10-12 13:15:00+00:00,156.93,156.94,156.91,156.93,10974.0
2017-10-12 13:30:00+00:00,156.79000000000005,156.83,156.79,156.82000000000005,13142.0
2017-10-12 13:45:00+00:00,156.78,156.8,156.78,156.79,9573.0
2017-10-12 14:00:00+00:00,156.71,156.72,156.69,156.69,14409.0
2017-10-12 14:15:00+00:00,156.56,156.59,156.54000000000005,156.57000000000005,29469.0
2017-10-12 14:30:00+00:00,156.52,156.57,156.52,156.56,20317.0
2017-10-12 14:45:00+00:00,156.29,156.31,156.27,156.3,24299.0
2017-10-12 15:00:00+00:00,156.38,156.42,156.38,156.39,32494.0
2017-10-12 15:15:00+00:00,156.24,156.26,156.23,156.24,27541.0
2017-10-12 15:30:00+00:00,156.1,156.13,156.08,156.08,39678.0
2017-10-12 15:45:00+00:00,156.0,156.09,155.91,155.92000000000004,327180.0
2017-10-13 09:30:00+00:00,156.63,156.67,156.61,156.65,40884.0
2017-10-13 09:45:00+00:00,156.71,156.75,156.66,156.7,52564.0
2017-10-13 10:00:00+00:00,156.85000000000005,156.97,156.86,156.92000000000004,31169.0
2017-10-13 10:15:00+00:00,156.97,156.97,156.88,156.87,93223.0
2017-10-13 10:30:00+00:00,156.92000000000004,156.96,156.91,156.94,26929.0
2017-10-13 10:45:00+00:00,157.04000000000005,157.14,157.05,157.1,46801.0
2017-10-13 11:00:00+00:00,157.03,157.08,157.02,157.07,28662.0
2017-10-13 11:15:00+00:00,157.07,157.15,157.06,157.13,38465.0
2017-10-13 11:30:00+00:00,157.0,157.01,156.98000000000005,156.99,12737.0
2017-10-13 11:45:00+00:00,157.04,157.1,157.02,157.05,20169.0
2017-10-13 12:00:00+00:00,156.97,157.02,156.95000000000005,157.01000000000005,27833.0
2017-10-13 12:15:00+00:00,157.09,157.11,157.07,157.08,31922.0
2017-10-13 12:30:00+00:00,156.84,156.84,156.78,156.79000000000005,49927.0
2017-10-13 12:45:00+00:00,156.72,156.75,156.70000000000005,156.74,14921.0
2017-10-13 13:00:00+00:00,156.8,156.8,156.76,156.77,14052.0
2017-10-13 13:15:00+00:00,156.89,156.92000000000004,156.86,156.88,26679.0
2017-10-13 13:30:00+00:00,156.96,156.98,156.91,156.92,17451.0
2017-10-13 13:45:00+00:00,156.99,157.01,156.97,157.0,21340.0
2017-10-13 14:00:00+00:00,157.22,157.24,157.21,157.25,18081.0
2017-10-13 14:15:00+00:00,157.19,157.19,157.15,157.16,20834.0
2017-10-13 14:30:00+00:00,157.12,157.19,157.07000000000005,157.07000000000005,23951.0
2017-10-13 14:45:00+00:00,157.16,157.17000000000004,157.16,157.16,16844.0
2017-10-13 15:00:00+00:00,156.93,156.96,156.92,156.95,15908.0
2017-10-13 15:15:00+00:00,156.92,156.94,156.91,156.92000000000004,10815.0
2017-10-13 15:30:00+00:00,156.88,156.93,156.86,156.9,32217.0
2017-10-13 15:45:00+00:00,157.0,157.03,156.83,156.87,297890.0
2017-10-16 09:30:00+00:00,158.79000000000005,158.86,158.72,158.73000000000005,97959.0
2017-10-16 09:45:00+00:00,159.13,159.16,159.11,159.15,95551.0
2017-10-16 10:00:00+00:00,159.47,159.52,159.42000000000004,159.47,82296.0
2017-10-16 10:15:00+00:00,159.46,159.45000000000005,159.42,159.45,60161.0
2017-10-16 10:30:00+00:00,159.52,159.53,159.42000000000004,159.51,45723.0
2017-10-16 10:45:00+00:00,159.34,159.36,159.24,159.27,58345.0
2017-10-16 11:00:00+00:00,159.04000000000005,159.09,159.04,159.09,33174.0
2017-10-16 11:15:00+00:00,159.34,159.33,159.23,159.22,51567.0
2017-10-16 11:30:00+00:00,159.34,159.37,159.33,159.37,16426.0
2017-10-16 11:45:00+00:00,159.35000000000005,159.39,159.34,159.37,18644.0
2017-10-16 12:00:00+00:00,159.14,159.22,159.14,159.21,29127.0
2017-10-16 12:15:00+00:00,159.09,159.1,158.99,159.0,42929.0
2017-10-16 12:30:00+00:00,159.4,159.41,159.38,159.41,15321.0
2017-10-16 12:45:00+00:00,159.42000000000004,159.47,159.43,159.46,19644.0
2017-10-16 13:00:00+00:00,159.42000000000004,159.47,159.43,159.46,19644.0
2017-10-16 13:15:00+00:00,159.47,159.47,159.44,159.44,12272.0
2017-10-16 13:30:00+00:00,159.38,159.42,159.36,159.41,25852.0
2017-10-16 13:45:00+00:00,159.44,159.46,159.44,159.45000000000005,7382.0
2017-10-16 14:00:00+00:00,159.59,159.64,159.57000000000005,159.62,37831.0
2017-10-16 14:15:00+00:00,159.58,159.60000000000005,159.55,159.56,26890.0
2017-10-16 14:30:00+00:00,159.55,159.56,159.0,159.54,25608.0
2017-10-16 14:45:00+00:00,159.71,159.74,159.69,159.7,37912.0
2017-10-16 15:00:00+00:00,159.83,159.84,159.83,159.82000000000005,31630.0
2017-10-16 15:15:00+00:00,159.83,159.83,159.78,159.79,48532.0
2017-10-16 15:30:00+00:00,159.99,160.0,159.97,159.98000000000005,106432.0
2017-10-16 15:45:00+00:00,159.87,159.96,159.82000000000005,159.93,377502.0
2017-10-17 09:30:00+00:00,159.45000000000005,159.51000000000005,159.33,159.32000000000005,88507.0
2017-10-17 09:45:00+00:00,159.56,159.63,159.55,159.64,75225.0
2017-10-17 10:00:00+00:00,159.62,159.64,159.54000000000005,159.56,40412.0
2017-10-17 10:15:00+00:00,159.47,159.49,159.41,159.47,34083.0
2017-10-17 10:30:00+00:00,159.62,159.63,159.52,159.60000000000005,38356.0
2017-10-17 10:45:00+00:00,159.86,159.87,159.82000000000005,159.85,29341.0
2017-10-17 11:00:00+00:00,160.57,160.58,160.43,160.44,161509.0
2017-10-17 11:15:00+00:00,160.35,160.42,160.29000000000005,160.41,144109.0
2017-10-17 11:30:00+00:00,160.12,160.3,160.11,160.3,149040.0
2017-10-17 11:45:00+00:00,159.9,159.96,159.88,159.92000000000004,63583.0
2017-10-17 12:00:00+00:00,160.0,160.02,159.96,159.98,25033.0
2017-10-17 12:15:00+00:00,159.9,159.89,159.87,159.86,10769.0
2017-10-17 12:30:00+00:00,159.85,159.85000000000005,159.83,159.85000000000005,8646.0
2017-10-17 12:45:00+00:00,159.76,159.8,159.75,159.78,15280.0
2017-10-17 13:00:00+00:00,159.96,159.97,159.93,159.95,14497.0
2017-10-17 13:15:00+00:00,160.13,160.17,160.12,160.15,23526.0
2017-10-17 13:30:00+00:00,160.23000000000005,160.26000000000005,160.22,160.24,15606.0
2017-10-17 13:45:00+00:00,160.04,160.14,160.02,160.08,21229.0
2017-10-17 14:00:00+00:00,160.3,160.3,160.25,160.26000000000005,6984.0
2017-10-17 14:15:00+00:00,160.22,160.24,160.2,160.22,21422.0
2017-10-17 14:30:00+00:00,160.26,160.25,160.22,160.24,7762.0
2017-10-17 14:45:00+00:00,160.2,160.22,160.18,160.19,19283.0
2017-10-17 15:00:00+00:00,160.15,160.2,160.14,160.18,26189.0
2017-10-17 15:15:00+00:00,160.18,160.18,160.10000000000005,160.10000000000005,24787.0
2017-10-17 15:30:00+00:00,160.47,160.47,160.43,160.46,37549.0
2017-10-17 15:45:00+00:00,160.46,160.48000000000005,160.39,160.48,211616.0
2017-10-18 09:30:00+00:00,160.02,160.22,159.94,159.93,71919.0
2017-10-18 09:45:00+00:00,160.27,160.31,160.18,160.19,66415.0
2017-10-18 10:00:00+00:00,160.3,160.3,160.23000000000005,160.24,29610.0
2017-10-18 10:15:00+00:00,160.28,160.35,160.22,160.29000000000005,31967.0
2017-10-18 10:30:00+00:00,160.21,160.22,160.18,160.21,18786.0
2017-10-18 10:45:00+00:00,160.11,160.17000000000004,160.12,160.16,31295.0
2017-10-18 11:00:00+00:00,160.11,160.14,160.09,160.08,26255.0
2017-10-18 11:15:00+00:00,159.99,160.0,159.94,159.96,32796.0
2017-10-18 11:30:00+00:00,160.07000000000005,160.08,160.03,160.03,17978.0
2017-10-18 11:45:00+00:00,159.79,159.8,159.76,159.76000000000005,31210.0
2017-10-18 12:00:00+00:00,159.95000000000005,159.97,159.93,159.93,8991.0
2017-10-18 12:15:00+00:00,159.99,160.0,159.96,159.98,11959.0
2017-10-18 12:30:00+00:00,160.23000000000005,160.25,160.17,160.17000000000004,54701.0
2017-10-18 12:45:00+00:00,160.35000000000005,160.37,160.28,160.3,16315.0
2017-10-18 13:00:00+00:00,160.27,160.28,160.26000000000005,160.28,19550.0
2017-10-18 13:15:00+00:00,160.15,160.16,160.11,160.13,59532.0
2017-10-18 13:30:00+00:00,160.25,160.25,160.23000000000005,160.23000000000005,2586.0
2017-10-18 13:45:00+00:00,160.31,160.32000000000005,160.3,160.33,31158.0
2017-10-18 14:00:00+00:00,160.31,160.35,160.3,160.33,21288.0
2017-10-18 14:15:00+00:00,160.25,160.27,160.24,160.26,15230.0
2017-10-18 14:30:00+00:00,160.18,160.22,160.18,160.22,17822.0
2017-10-18 14:45:00+00:00,160.08,160.12,160.07,160.08,27194.0
2017-10-18 15:00:00+00:00,160.01,160.01,159.96,159.97,25878.0
2017-10-18 15:15:00+00:00,160.06,160.06,159.99,159.99,29551.0
2017-10-18 15:30:00+00:00,159.77,159.89,159.77,159.89,106122.0
2017-10-18 15:45:00+00:00,159.77,159.78,159.64,159.68,273088.0
2017-10-19 09:30:00+00:00,156.39,156.46,155.88,155.89,190577.0
2017-10-19 09:45:00+00:00,155.92000000000004,155.97,155.74,155.77,117255.0
2017-10-19 10:00:00+00:00,155.69,155.84,155.43,155.71,238383.0
2017-10-19 10:15:00+00:00,156.0,155.99,155.84,155.87,88333.0
2017-10-19 10:30:00+00:00,155.83,155.91,155.71,155.76,107427.0
2017-10-19 10:45:00+00:00,155.95000000000005,155.95000000000005,155.85,155.85000000000005,84468.0
2017-10-19 11:00:00+00:00,155.73,155.8,155.71,155.8,54796.0
2017-10-19 11:15:00+00:00,155.70000000000005,155.79000000000005,155.67000000000004,155.71,66428.0
2017-10-19 11:30:00+00:00,155.73,155.83,155.71,155.8,44234.0
2017-10-19 11:45:00+00:00,155.43,155.46,155.35,155.36,90865.0
2017-10-19 12:00:00+00:00,155.8,155.82,155.6,155.76,146784.0
2017-10-19 12:15:00+00:00,155.71,155.72,155.66,155.71,37585.0
2017-10-19 12:30:00+00:00,155.45000000000005,155.49,155.45,155.47,28814.0
2017-10-19 12:45:00+00:00,155.06,155.09,155.05,155.07,143148.0
2017-10-19 13:00:00+00:00,155.29,155.32,155.27,155.3,29679.0
2017-10-19 13:15:00+00:00,155.35000000000005,155.38,155.34,155.33,38898.0
2017-10-19 13:30:00+00:00,155.77,155.77,155.71,155.76,55037.0
2017-10-19 13:45:00+00:00,155.46,155.48,155.45000000000005,155.48,20988.0
2017-10-19 14:00:00+00:00,155.43,155.44,155.36,155.37,49595.0
2017-10-19 14:15:00+00:00,155.2,155.26000000000005,155.18,155.26000000000005,30317.0
2017-10-19 14:30:00+00:00,155.53,155.55,155.49,155.52,47596.0
2017-10-19 14:45:00+00:00,155.47,155.48,155.38,155.39,37399.0
2017-10-19 15:00:00+00:00,155.7,155.72,155.67,155.71,43710.0
2017-10-19 15:15:00+00:00,155.91,155.94,155.91,155.94,59962.0
2017-10-19 15:30:00+00:00,155.57,155.57,155.51000000000005,155.52,93521.0
2017-10-19 15:45:00+00:00,155.97,156.02,155.89,155.93,397074.0
2017-10-20 09:30:00+00:00,156.87,156.92000000000004,156.79000000000005,156.82000000000005,98109.0
2017-10-20 09:45:00+00:00,156.82000000000005,156.97,156.81,156.97,128496.0
2017-10-20 10:00:00+00:00,157.32000000000005,157.48,157.31,157.39,115757.0
2017-10-20 10:15:00+00:00,157.64,157.65,157.5,157.55,72824.0
2017-10-20 10:30:00+00:00,157.24,157.37,157.24,157.34,67459.0
2017-10-20 10:45:00+00:00,157.32000000000005,157.4,157.26,157.38,43211.0
2017-10-20 11:00:00+00:00,157.11,157.3,157.05,157.29000000000005,123516.0
2017-10-20 11:15:00+00:00,157.25,157.29000000000005,157.21,157.29000000000005,28102.0
2017-10-20 11:30:00+00:00,157.37,157.47,157.33,157.41,47349.0
2017-10-20 11:45:00+00:00,157.48,157.48,157.44,157.44,24051.0
2017-10-20 12:00:00+00:00,157.26000000000005,157.3,157.23000000000005,157.3,19579.0
2017-10-20 12:15:00+00:00,157.26000000000005,157.3,157.23000000000005,157.3,19579.0
2017-10-20 12:30:00+00:00,157.31,157.33,157.26,157.26,156097.0
2017-10-20 12:45:00+00:00,157.42000000000004,157.45,157.42,157.42000000000004,15460.0
2017-10-20 13:00:00+00:00,157.46,157.45000000000005,157.44,157.45000000000005,18177.0
2017-10-20 13:15:00+00:00,157.45,157.45,157.42000000000004,157.43,9784.0
2017-10-20 13:30:00+00:00,157.3,157.32000000000005,157.28,157.31,21829.0
2017-10-20 13:45:00+00:00,157.19,157.21,157.18,157.19,18045.0
2017-10-20 14:00:00+00:00,157.14,157.15,157.12,157.14,40565.0
2017-10-20 14:15:00+00:00,156.93,156.94,156.92,156.91,17768.0
2017-10-20 14:30:00+00:00,156.79,156.79000000000005,156.75,156.76000000000005,40031.0
2017-10-20 14:45:00+00:00,156.8,156.8,156.74,156.75,17126.0
2017-10-20 15:00:00+00:00,156.78,156.85,156.77,156.85,30507.0
2017-10-20 15:15:00+00:00,156.49,156.52,156.45,156.47,60686.0
2017-10-20 15:30:00+00:00,156.29,156.34,156.28,156.29000000000005,67069.0
2017-10-20 15:45:00+00:00,156.24,156.25,156.01000000000005,156.02,509045.0
2017-10-23 09:30:00+00:00,156.78,156.85,156.71,156.8,52764.0
2017-10-23 09:45:00+00:00,156.84,156.9,156.79,156.78,24826.0
2017-10-23 10:00:00+00:00,156.27,156.29,156.14,156.17,81764.0
2017-10-23 10:15:00+00:00,156.5,156.56,156.5,156.49,51490.0
2017-10-23 10:30:00+00:00,156.29000000000005,156.34,156.29000000000005,156.32,19379.0
2017-10-23 10:45:00+00:00,156.11,156.21,156.12,156.18,33431.0
2017-10-23 11:00:00+00:00,156.32000000000005,156.44,156.31,156.41,120473.0
2017-10-23 11:15:00+00:00,156.35,156.39,156.31,156.3,29233.0
2017-10-23 11:30:00+00:00,156.24,156.25,156.14,156.16,39454.0
2017-10-23 11:45:00+00:00,156.36,156.37,156.3,156.31,13012.0
2017-10-23 12:00:00+00:00,157.02,157.02,156.95000000000005,157.01000000000005,59967.0
2017-10-23 12:15:00+00:00,157.59,157.59,157.53,157.57000000000005,47101.0
2017-10-23 12:30:00+00:00,157.53,157.54,157.48,157.49,41228.0
2017-10-23 12:45:00+00:00,157.48000000000005,157.52,157.47,157.5,18048.0
2017-10-23 13:00:00+00:00,157.32000000000005,157.45,157.32,157.43,28349.0
2017-10-23 13:15:00+00:00,157.29000000000005,157.29000000000005,157.27,157.29,7904.0
2017-10-23 13:30:00+00:00,157.11,157.11,157.08,157.09,19472.0
2017-10-23 13:45:00+00:00,157.0,157.03,156.99,157.01000000000005,29884.0
2017-10-23 14:00:00+00:00,156.84,156.94,156.83,156.94,33483.0
2017-10-23 14:15:00+00:00,156.61,156.66,156.59,156.6,28390.0
2017-10-23 14:30:00+00:00,156.67,156.68,156.64,156.69,17819.0
2017-10-23 14:45:00+00:00,156.71,156.72,156.65,156.68,24275.0
2017-10-23 15:00:00+00:00,156.48000000000005,156.49,156.43,156.43,24861.0
2017-10-23 15:15:00+00:00,156.29000000000005,156.31,156.20000000000005,156.21,54230.0
2017-10-23 15:30:00+00:00,156.20000000000005,156.20000000000005,156.14,156.14,57480.0
2017-10-23 15:45:00+00:00,156.19,156.29,156.09,156.09,493815.0
2017-10-24 09:30:00+00:00,156.47,156.5,156.23000000000005,156.37,153262.0
2017-10-24 09:45:00+00:00,156.8,156.84,156.76,156.78,70061.0
2017-10-24 10:00:00+00:00,157.20000000000005,157.24,157.18,157.22,40515.0
2017-10-24 10:15:00+00:00,157.22,157.25,157.20000000000005,157.22,42645.0
2017-10-24 10:30:00+00:00,157.32000000000005,157.35,157.3,157.34,25220.0
2017-10-24 10:45:00+00:00,156.9,156.97,156.91,156.93,36027.0
2017-10-24 11:00:00+00:00,156.96,157.02,156.96,157.02,67285.0
2017-10-24 11:15:00+00:00,157.02,157.05,156.98000000000005,157.04,71294.0
2017-10-24 11:30:00+00:00,157.12,157.14,157.04,157.06,30688.0
2017-10-24 11:45:00+00:00,156.95000000000005,157.0,156.94,156.99,23230.0
2017-10-24 12:00:00+00:00,156.91,156.93,156.91,156.93,15431.0
2017-10-24 12:15:00+00:00,156.92,156.94,156.9,156.91,16020.0
2017-10-24 12:30:00+00:00,157.01,157.02,157.0,157.0,14587.0
2017-10-24 12:45:00+00:00,157.01000000000005,157.05,157.0,157.0,26108.0
2017-10-24 13:00:00+00:00,156.96,156.98,156.96,156.98,11892.0
2017-10-24 13:15:00+00:00,157.06,157.13,157.06,157.10000000000005,19838.0
2017-10-24 13:30:00+00:00,157.22,157.26,157.21,157.24,12086.0
2017-10-24 13:45:00+00:00,157.12,157.13,157.11,157.12,7357.0
2017-10-24 14:00:00+00:00,157.06,157.08,157.05,157.08,11581.0
2017-10-24 14:15:00+00:00,157.0,157.04,157.0,157.03,21106.0
2017-10-24 14:30:00+00:00,157.01,157.01000000000005,156.98000000000005,156.99,8735.0
2017-10-24 14:45:00+00:00,156.77,156.78,156.72,156.76000000000005,54109.0
2017-10-24 15:00:00+00:00,156.69,156.71,156.67,156.70000000000005,16073.0
2017-10-24 15:15:00+00:00,156.87,156.88,156.83,156.87,18492.0
2017-10-24 15:30:00+00:00,156.91,157.0,156.9,156.96,51939.0
2017-10-24 15:45:00+00:00,157.09,157.09,156.9,156.9,286932.0
2017-10-25 09:30:00+00:00,157.05,157.16,157.04,157.15,75610.0
2017-10-25 09:45:00+00:00,156.85,156.89,156.8,156.85,53977.0
2017-10-25 10:00:00+00:00,157.06,157.21,157.05,157.19,50336.0
2017-10-25 10:15:00+00:00,157.05,157.16,157.03,157.06,35345.0
2017-10-25 10:30:00+00:00,156.75,157.0,156.7,156.98000000000005,99259.0
2017-10-25 10:45:00+00:00,156.86,156.86,156.8,156.84,24406.0
2017-10-25 11:00:00+00:00,156.01000000000005,156.07,155.93,155.97,47621.0
2017-10-25 11:15:00+00:00,156.16,156.20000000000005,156.07000000000005,156.09,71909.0
2017-10-25 11:30:00+00:00,156.26,156.3,156.23,156.28,21294.0
2017-10-25 11:45:00+00:00,156.15,156.17,156.02,156.06,36424.0
2017-10-25 12:00:00+00:00,156.01000000000005,156.12,155.93,155.93,38108.0
2017-10-25 12:15:00+00:00,155.36,155.53,155.36,155.47,53285.0
2017-10-25 12:30:00+00:00,155.92000000000004,155.93,155.86,155.88,49840.0
2017-10-25 12:45:00+00:00,156.02,156.05,155.99,156.01,24628.0
2017-10-25 13:00:00+00:00,156.14,156.14,156.04,156.03,46281.0
2017-10-25 13:15:00+00:00,156.07,156.10000000000005,156.06,156.07000000000005,6355.0
2017-10-25 13:30:00+00:00,156.28,156.32,156.26000000000005,156.28,29085.0
2017-10-25 13:45:00+00:00,156.28,156.34,156.27,156.34,19843.0
2017-10-25 14:00:00+00:00,156.31,156.33,156.27,156.31,26346.0
2017-10-25 14:15:00+00:00,156.25,156.3,156.25,156.27,23190.0
2017-10-25 14:30:00+00:00,155.98000000000005,155.99,155.94,155.97,30224.0
2017-10-25 14:45:00+00:00,156.12,156.14,156.09,156.11,24364.0
2017-10-25 15:00:00+00:00,156.32000000000005,156.34,156.28,156.29,23454.0
2017-10-25 15:15:00+00:00,156.5,156.55,156.49,156.49,36403.0
2017-10-25 15:30:00+00:00,156.29000000000005,156.33,156.28,156.3,43863.0
2017-10-25 15:45:00+00:00,156.4,156.5,156.35000000000005,156.37,207652.0
2017-10-26 09:30:00+00:00,157.69,157.75,157.58,157.58,84775.0
2017-10-26 09:45:00+00:00,157.26,157.32,157.24,157.23000000000005,51505.0
2017-10-26 10:00:00+00:00,156.85000000000005,156.97,156.84,156.97,55086.0
2017-10-26 10:15:00+00:00,157.18,157.3,157.18,157.29,39182.0
2017-10-26 10:30:00+00:00,157.44,157.5,157.41,157.45000000000005,22395.0
2017-10-26 10:45:00+00:00,157.53,157.72,157.52,157.69,55008.0
2017-10-26 11:00:00+00:00,157.57000000000005,157.67,157.58,157.63,47634.0
2017-10-26 11:15:00+00:00,157.46,157.49,157.4,157.47,17704.0
2017-10-26 11:30:00+00:00,157.46,157.49,157.4,157.47,17704.0
2017-10-26 11:45:00+00:00,157.49,157.51,157.33,157.4,50779.0
2017-10-26 12:00:00+00:00,157.64,157.64,157.61,157.62,10050.0
2017-10-26 12:15:00+00:00,157.62,157.65,157.58,157.58,10689.0
2017-10-26 12:30:00+00:00,157.37,157.39,157.35,157.39,14086.0
2017-10-26 12:45:00+00:00,157.36,157.37,157.34,157.35000000000005,8142.0
2017-10-26 13:00:00+00:00,157.37,157.39,157.35000000000005,157.37,22454.0
2017-10-26 13:15:00+00:00,157.3,157.32000000000005,157.26000000000005,157.31,22753.0
2017-10-26 13:30:00+00:00,157.3,157.31,157.25,157.27,7125.0
2017-10-26 13:45:00+00:00,157.39,157.41,157.33,157.35,31733.0
2017-10-26 14:00:00+00:00,157.49,157.53,157.48,157.5,37981.0
2017-10-26 14:15:00+00:00,157.58,157.62,157.57000000000005,157.61,11992.0
2017-10-26 14:30:00+00:00,157.7,157.70000000000005,157.68,157.68,20818.0
2017-10-26 14:45:00+00:00,157.67,157.70000000000005,157.65,157.69,20993.0
2017-10-26 15:00:00+00:00,157.62,157.65,157.62,157.65,16825.0
2017-10-26 15:15:00+00:00,157.57000000000005,157.62,157.53,157.55,27530.0
2017-10-26 15:30:00+00:00,157.60000000000005,157.60000000000005,157.54,157.55,46933.0
2017-10-26 15:45:00+00:00,157.41,157.53,157.38,157.43,351429.0
2017-10-27 09:30:00+00:00,159.34,159.37,158.97,158.96,566316.0
2017-10-27 09:45:00+00:00,159.52,159.57000000000005,159.36,159.48,158820.0
2017-10-27 10:00:00+00:00,160.14,160.21,160.13,160.16,74862.0
2017-10-27 10:15:00+00:00,160.26,160.36,160.23,160.34,80456.0
2017-10-27 10:30:00+00:00,160.58,160.64,160.53,160.61,60862.0
2017-10-27 10:45:00+00:00,160.83,160.94,160.81,160.94,110754.0
2017-10-27 11:00:00+00:00,160.96,161.01000000000005,160.88,160.89,97792.0
2017-10-27 11:15:00+00:00,161.93,161.96,161.77,161.97,116417.0
2017-10-27 11:30:00+00:00,161.9,161.97,161.85,161.9,67357.0
2017-10-27 11:45:00+00:00,162.39,162.42,162.28,162.27,98548.0
2017-10-27 12:00:00+00:00,162.42,162.51000000000005,162.41,162.49,78748.0
2017-10-27 12:15:00+00:00,162.7,162.79,162.67000000000004,162.7,132515.0
2017-10-27 12:30:00+00:00,162.51,162.57,162.43,162.55,81720.0
2017-10-27 12:45:00+00:00,162.22,162.29,162.16,162.20000000000005,64848.0
2017-10-27 13:00:00+00:00,162.27,162.29000000000005,162.21,162.28,36799.0
2017-10-27 13:15:00+00:00,162.56,162.58,162.51,162.53,20937.0
2017-10-27 13:30:00+00:00,162.78,162.8,162.75,162.77,38313.0
2017-10-27 13:45:00+00:00,163.11,163.15,163.08,163.12,66888.0
2017-10-27 14:00:00+00:00,163.4,163.59,163.39,163.59,130083.0
2017-10-27 14:15:00+00:00,162.71,162.86,162.66,162.78,89337.0
2017-10-27 14:30:00+00:00,162.77,162.82000000000005,162.74,162.76,45826.0
2017-10-27 14:45:00+00:00,162.6,162.59,162.51000000000005,162.6,66847.0
2017-10-27 15:00:00+00:00,162.84,162.86,162.77,162.8,103016.0
